no;kategori_id ;nama;nama _item;stock;harga_beli;harga_jual;promo_price;brand;model;url_shopee;status;error_message;description;specification;image;semua_gambar
61;3;Kabel Power CPU M-Tech 1.8 m;M-TECH Kabel Power CPU Panjang 1.8 Meter;2;25600;20000;18000;M-TECH;;https://shopee.co.id/M-TECH-Kabel-Power-CPU-Panjang-1.8-Meter-i.60286900.5967777054;completed;;"Jangan biarkan kabel pendek membatasi produktivitas Anda! M-TECH Kabel Power CPU Panjang 1.8 Meter hadir sebagai solusi praktis untuk menjangkau stop kontak yang jauh dari perangkat elektronik Anda. Dengan konstruksi kabel tebal dan konektor standar, produk ini memastikan aliran listrik tetap stabil dan aman untuk perangkat kesayangan Anda.

Kabel power ini dirancang khusus untuk memenuhi kebutuhan perangkat elektronik seperti PC, CPU, printer, UPS, power supply, LCD, dan monitor dengan lubang colokan yang sesuai. Material kabel yang tebal memberikan daya tahan ekstra terhadap tekanan dan tekukan, sehingga lebih awet dibandingkan kabel biasa. Panjang 1,8 meter memberikan fleksibilitas penempatan perangkat tanpa harus khawatir dengan jarak colokan listrik.

Dengan menggunakan kabel ini, Anda dapat mengatur tata letak meja kerja atau ruangan dengan lebih leluasa. Tidak perlu lagi memindahkan perangkat hanya karena colokan listrik terlalu jauh. Manfaatkan ruang secara optimal dan nikmati kenyamanan saat menyambungkan berbagai perangkat elektronik Anda dengan satu kabel yang andal.";"Merek : M-TECH
Jenis : Kabel Power CPU
Panjang Kabel : 1.8 Meter
Konektor : AC Power (IEC C13 ke C14)
Bahan : Tembaga dengan isolasi PVC
Warna : Hitam (umum)
Tegangan : 250V (standar)
Arus : 10A (standar)

KOMPATIBILITAS (jika relevan)

Komputer Desktop / PC
Monitor
Printer
Perangkat dengan konektor IEC C13

ISI PAKET

* 1 x M-TECH Kabel Power CPU Panjang 1.8 Meter

KEUNGGULAN

* Kabel tebal dan kokoh untuk daya tahan maksimal
* Panjang 1.8 meter memberikan jangkauan lebih luas
Kompatibel dengan berbagai perangkat : PC, CPU, printer, UPS, power supply, LCD, monitor
* Warna hitam elegan yang cocok dengan setup perangkat Anda";img_8ab7e1ef_1782359948_0.jpg;img_8ab7e1ef_1782359948_0.jpg, img_51cfdfd0_1782359948_4.jpg, img_2087ffe3_1782359948_3.jpg, img_a0aa9777_1782359948_2.jpg, img_58d23e31_1782359948_1.jpg, img_36c87f25_1782359949_5.jpg, img_d5900056_1782359949_7.jpg, img_2a90c17f_1782359949_8.jpg, img_db80294d_1782359949_6.jpg, img_ec9349d5_1782359949_9.jpg
62;2;Kabel VGA Mejec 1.5 m;MEJEC KABEL VGA 1,5M / VGA 1,5 METER / VGA 1,5 M DIGITAL;2;27600;21000;19000;M-TECH;KABEL VGA 1,5M;https://shopee.co.id/MEJEC-KABEL-VGA-1-5M-VGA-1-5-METER-VGA-1-5-M-DIGITAL-i.60286900.7067610884;completed;;"M-TECH KABEL VGA 1,5M adalah solusi tepat untuk menghubungkan perangkat komputer atau laptop Anda ke monitor, proyektor, atau layar tampilan lainnya dengan kualitas gambar yang stabil dan jernih. Dibuat dengan material berkualitas, kabel ini memastikan transmisi sinyal analog yang optimal tanpa gangguan, cocok untuk kebutuhan presentasi, menonton video, atau penggunaan sehari-hari. Dengan panjang 1,5 meter yang praktis, kabel ini memberikan fleksibilitas tanpa membuat meja kerja Anda berantakan.

Produk ini menggunakan konektor VGA male-to-male dengan jack biru khas dan kabel berwarna hitam yang tebal serta tahan lama. Desainnya dirancang untuk meminimalkan interferensi sinyal, sehingga gambar yang ditampilkan tetap tajam dan bebas dari efek bayangan atau noise. Kabel VGA dari M-TECH ini menjadi pilihan andal bagi Anda yang membutuhkan koneksi analog berkualitas tinggi antara perangkat elektronik.

Kabel VGA ini sangat ideal digunakan untuk menghubungkan komputer atau laptop ke monitor eksternal, proyektor di ruang rapat atau kelas, serta perangkat audio-video lainnya. Manfaat utama yang Anda dapatkan adalah kemudahan instalasi plug-and-play tanpa perlu pengaturan rumit, serta ketahanan kabel yang mampu menahan tekukan dan tarikan ringan. Dengan panjang 1,5 meter, Anda bisa mengatur posisi perangkat dengan lebih leluasa tanpa khawatir kabel terlalu pendek atau panjang berlebih.";"Merek : M-TECH
Model : VGA 1,5M
Jenis : Kabel VGA
Panjang : 1,5 Meter
Tipe Konektor : VGA Male to Male
Material : Tembaga / PVC
Resolusi Maks : 1920x1080 (Full HD)
Fitur : Mendukung transmisi sinyal digital & analog

KOMPATIBILITAS (jika relevan)
Komputer / PC
Laptop
Monitor / Proyektor
TV dengan port VGA

ISI PAKET
* 1 x M-TECH KABEL VGA 1,5M / VGA 1,5 METER / VGA 1,5 M DIGITAL

KEUNGGULAN

* Kualitas gambar stabil berkat kabel tebal yang meminimalkan interferensi sinyal
* Konektor VGA male-to-male dengan jack biru yang presisi untuk koneksi aman
* Panjang 1,5 meter memberikan fleksibilitas penempatan perangkat
* Desain plug-and-play, siap pakai tanpa perlu instalasi driver tambahan";img_8ab7e1ef_1782359983_0.jpg;img_8ab7e1ef_1782359983_0.jpg, img_89a9a36a_1782359983_4.jpg, img_3b21711d_1782359983_3.jpg, img_957ed83a_1782359983_1.jpg, img_50ba268c_1782359983_5.jpg, img_c46007a8_1782359983_2.jpg, img_d5900056_1782359984_8.jpg, img_26c8da72_1782359984_7.jpg, img_d2a22fe2_1782359984_6.jpg, img_5b0cad32_1782359984_9.jpg
63;3;Kabel Power Adaptor Laptop M-Tech 3 Lubang;Mtech kabel power laptop adaptor colokan 3;3;35400;19000;17000;Mtech;;https://shopee.co.id/Mtech-kabel-power-laptop-adaptor-colokan-3-i.60286900.6167777369;completed;;"Apakah Anda sedang mencari kabel power yang handal dan tahan lama untuk adaptor laptop atau perangkat elektronik Anda? Mtech kabel power laptop adaptor colokan 3 hadir sebagai solusi tepat untuk memenuhi kebutuhan daya perangkat Anda. Dibuat dengan standar kualitas terbaik, kabel ini memastikan koneksi listrik yang stabil dan aman setiap saat.

Mtech menghadirkan kabel power adaptor yang dirancang khusus untuk laptop dan notebook dengan konektor colokan 3 lubang. Kabel ini tidak hanya berfungsi optimal untuk adaptor laptop, tetapi juga sangat serbaguna untuk berbagai peralatan elektronik lainnya seperti monitor, printer, atau perangkat audio. Keunggulan utama produk ini adalah konstruksinya yang kokoh dan isolasi kabel yang rapat, sehingga mengurangi risiko putus atau korsleting. Dengan material konduktor berkualitas, kabel ini mampu menghantarkan daya secara efisien tanpa panas berlebih.

Dengan menggunakan Mtech kabel power ini, Anda tidak perlu khawatir lagi tentang kabel adaptor yang rusak atau tidak berfungsi. Produk ini memberikan kemudahan dan ketenangan saat digunakan, baik di rumah, kantor, maupun saat bepergian. Manfaatkan kabel ini untuk mengganti kabel lama yang sudah aus atau sebagai cadangan, sehingga aktivitas kerja atau belajar Anda tetap lancar tanpa gangguan listrik.";"Merek : Mtech
Jenis : Kabel Power Laptop
Tipe Konektor : Colokan 3 (3-pin)
Kompatibilitas : Adaptor laptop dengan port input 3-pin

KOMPATIBILITAS
* Adaptor laptop Mtech (dan merek lain dengan konektor serupa)

ISI PAKET
* 1 x Mtech kabel power laptop adaptor colokan 3

KEUNGGULAN

* Kompatibel dengan mayoritas adaptor laptop dan notebook 3 lubang
* Kabel fleksibel dan tahan lama, tidak mudah kusut atau putus
* Konektor presisi yang pas dan stabil saat dicolokkan
* Desain universal yang juga cocok untuk perangkat elektronik lain";img_8ab7e1ef_1782360016_0.jpg;img_8ab7e1ef_1782360016_0.jpg, img_696ae199_1782360016_3.jpg, img_94c1e52c_1782360016_2.jpg, img_9ea311be_1782360016_4.jpg, img_78dcf28f_1782360016_1.jpg, img_8d6fdcd2_1782360017_5.jpg, img_d5900056_1782360017_8.jpg, img_cfe7091d_1782360017_6.jpg, img_38519590_1782360017_9.jpg, img_5f9ef4de_1782360017_7.jpg
64;1;Mouse Kabel USB M-Tech MT-129;M-Tech Original Mouse Kabel USB MT-129 for Komputer PC Laptop Android;30;444000;19000;17000;M-Tech;MT-129;https://shopee.co.id/M-Tech-Original-Mouse-Kabel-USB-MT-129-for-Komputer-PC-Laptop-Android-i.60286900.43612265534;completed;;"Hadirkan pengalaman komputasi yang lebih presisi dan nyaman dengan M-Tech Original Mouse Kabel USB MT-129. Mouse ini adalah solusi ideal bagi Anda yang membutuhkan perangkat input handal untuk menunjang produktivitas, baik untuk bekerja, belajar, maupun bermain game ringan. Dengan desain ergonomis dan responsivitas tinggi, MT-129 siap menjadi partner setia perangkat PC, laptop, hingga tablet Android Anda.

M-Tech MT-129 menghadirkan sensor optik presisi yang memastikan setiap gerakan kursor terasa akurat dan mulus. Dilengkapi dengan USB Versi 2.0, mouse ini menawarkan koneksi plug-and-play yang stabil tanpa perlu instalasi driver rumit. Scroll wheel yang halus memudahkan Anda menelusuri halaman web atau dokumen panjang, sementara desainnya yang ringkas dan ringan membuatnya nyaman digenggam dalam waktu lama. Kompatibel dengan berbagai sistem operasi, mouse ini adalah pilihan serbaguna untuk semua kebutuhan Anda.

Tingkatkan efisiensi kerja Anda dengan kontrol penuh di ujung jari. Baik untuk mengedit spreadsheet, mendesain grafis sederhana, atau sekadar berselancar di internet, M-Tech MT-129 memberikan performa yang responsif dan andal. Kabel USB yang fleksibel juga memudahkan mobilitas, sehingga Anda dapat menggunakannya dengan nyaman di berbagai perangkat tanpa khawatir kusut.";"Merek : M-Tech
Model : MT-129
Jenis : Mouse Kabel USB
Koneksi : USB Kabel
Kompatibilitas Sistem : Windows, Mac OS, Linux, Android (dengan OTG)
Panjang Kabel : Sekitar 1.5 meter (standar)
Tombol : 3 Tombol (Kiri, Kanan, Scroll)
Warna : Hitam (umum)

KOMPATIBILITAS (jika relevan)

Komputer PC
Laptop
Perangkat Android dengan dukungan USB OTG

ISI PAKET

* 1 x M-Tech Original Mouse Kabel USB MT-129 for Komputer PC Laptop Android

KEUNGGULAN

* Sensor optik presisi untuk pergerakan kursor yang akurat dan responsif
* Koneksi USB 2.0 plug-and-play, kompatibel dengan PC, laptop, dan Android
* Scroll wheel halus untuk navigasi yang nyaman dan efisien
* Desain ergonomis dan ringan, cocok untuk penggunaan dalam waktu lama";img_8ab7e1ef_1782360047_0.jpg;img_8ab7e1ef_1782360047_0.jpg, img_c66e239a_1782360047_2.jpg, img_b88b2835_1782360047_3.jpg, img_d5900056_1782360047_4.jpg, img_0b793cbe_1782360047_1.jpg, img_431f3034_1782360048_5.jpg, img_02250d11_1782360048_7.jpg, img_b10a632a_1782360048_8.jpg, img_5dcd08b0_1782360048_9.jpg, img_c864730e_1782360048_6.jpg
65;1;Mouse Pad M-Tech 103D Hitam;M-TECH Mousepad rubber surface 103d Mouse pad optical 103d surface;15;88500;11000;9500;M-TECH;103d;https://shopee.co.id/M-TECH-Mousepad-rubber-surface-103d-Mouse-pad-optical-103d-surface-i.60286900.8062752880;completed;;"Tingkatkan kenyamanan dan akurasi gaming atau kerja Anda dengan M-TECH Mousepad rubber surface 103d. Dirancang khusus untuk mouse optikal, alas ini memberikan permukaan yang halus dan responsif untuk memaksimalkan performa perangkat Anda. Dengan material karet premium, mousepad ini siap menjadi andalan untuk aktivitas harian Anda di depan komputer.

M-TECH Mousepad rubber surface 103d menggunakan permukaan karet yang dirancang untuk melacak gerakan mouse secara presisi, mengurangi hambatan, dan meningkatkan kecepatan kursor. Materialnya yang lembut namun kokoh memastikan mouse Anda bergerak mulus tanpa selip, baik untuk pekerjaan desain, editing, maupun sesi gaming yang intens. Ketebalan yang pas juga memberikan bantalan nyaman pada pergelangan tangan Anda.

Mousepad ini sangat ideal untuk penggunaan di kantor, rumah, atau saat bermain game. Permukaannya yang stabil membantu mengurangi kelelahan tangan karena gerakan mouse yang lebih efisien. Dengan ukuran yang ringkas, mudah dibawa dan cocok untuk meja kerja mana pun. Rasakan perbedaan signifikan dalam kontrol dan presisi saat Anda bekerja atau bermain.";"Merek : M-TECH
Model : 103D
Jenis : Mousepad
Permukaan : Rubber Surface (Karet)
Tipe : Optical Mouse Pad
Ukuran : Standard (perkiraan)

KOMPATIBILITAS

* Semua jenis mouse optik dan laser
* PC, Laptop, dan workstation

ISI PAKET

* 1 x M-TECH Mousepad rubber surface 103d Mouse pad optical 103d surface

KEUNGGULAN

* Permukaan karet khusus yang dioptimalkan untuk mouse optikal, memberikan tracking akurat dan respons cepat
* Material karet premium yang lembut dan nyaman, mengurangi gesekan untuk gerakan mouse yang lebih halus
* Desain anti-slip di bagian bawah, menjaga mousepad tetap stabil di atas meja saat digunakan
* Konstruksi tahan lama yang dirancang untuk penggunaan jangka panjang tanpa mudah aus atau melengkung";img_8ab7e1ef_1782360081_0.jpg;img_8ab7e1ef_1782360081_0.jpg, img_15e8b5bd_1782360081_2.jpg, img_7092a489_1782360081_3.jpg, img_c9e79f32_1782360081_4.jpg, img_27a23934_1782360081_1.jpg, img_d894b381_1782360082_5.jpg, img_d5900056_1782360082_8.jpg, img_4e043c38_1782360082_7.jpg, img_9806f235_1782360082_6.jpg, img_3fd41376_1782360082_9.jpg
66;2;Konektor RJ45 Cat5e M-Tech Isi 100;M-TECH Konektor UTP RJ 45 isi 100 cat 5e /jack conector rj45 Murah;1;21900;32000;28000;M-TECH;;https://shopee.co.id/M-TECH-Konektor-UTP-RJ-45-isi-100-cat-5e-jack-conector-rj45-Murah-i.60286900.8601435926;completed;;"Konektor RJ45 berkualitas tinggi kini hadir dalam kemasan ekonomis untuk memenuhi kebutuhan instalasi jaringan Anda. M-TECH menghadirkan paket isi 100 konektor UTP Cat5e yang siap mendukung pembuatan kabel jaringan dengan performa stabil dan andal.

Produk ini dirancang dengan material logam berkualitas tinggi yang memastikan kontak sempurna dengan pin kabel, sehingga transfer data berjalan cepat dan minim gangguan. Konektor ini kompatibel dengan kabel UTP Cat5e dan Cat5, cocok digunakan untuk berbagai keperluan seperti jaringan kantor, rumah, atau proyek networking skala kecil hingga menengah. Kemasan isi 100 memberikan nilai lebih ekonomis, terutama bagi teknisi atau pengguna yang membutuhkan stok dalam jumlah banyak.

Dengan menggunakan konektor ini, Anda dapat membuat kabel jaringan sendiri dengan mudah dan presisi. Hasil crimping yang rapi memastikan koneksi internet tetap stabil, mendukung aktivitas browsing, streaming, dan transfer data tanpa hambatan. Hemat biaya dan waktu karena tidak perlu membeli kabel siap pakai yang lebih mahal.";"Merek : M-TECH
Model : RJ45 Cat5e
Jenis : Konektor UTP RJ45
Tipe Konektor : RJ45
Kategori : Cat5e
Isi : 100 pcs per paket

KOMPATIBILITAS (jika relevan)

Kabel UTP Cat5e
Kabel UTP Cat6
Perangkat jaringan dengan port RJ45 (router, switch, komputer, dll.)

ISI PAKET

* 1 x M-TECH Konektor UTP RJ 45 isi 100 cat 5e /jack conector rj45 Murah

KEUNGGULAN

* Material logam berkualitas tinggi untuk kontak maksimal dan transfer data stabil
* Kompatibel dengan kabel UTP Cat5e dan Cat5 untuk fleksibilitas penggunaan
* Kemasan isi 100 unit, sangat ekonomis untuk kebutuhan proyek atau stok
* Mudah dipasang dengan alat crimping standar, hasil rapi dan presisi";img_8ab7e1ef_1782360112_0.jpg;img_8ab7e1ef_1782360112_0.jpg, img_1ba2eb16_1782360112_3.jpg, img_f5705870_1782360112_2.jpg, img_3196d91b_1782360112_4.jpg, img_fc7785a0_1782360113_1.jpg, img_d5900056_1782360113_7.jpg, img_d72827da_1782360113_9.jpg, img_4ffc069e_1782360113_8.jpg, img_e146be94_1782360113_5.jpg, img_f1b060cf_1782360114_6.jpg
67;8;Thermal Paste M-Tech YJ-G190 Botol;MTECH YJ-G190 Thermal Paste / Pasta Processor Botol Pendingin CPU;2;12400;12000;10000;Vkingkeyn;VK-881;https://shopee.co.id/MTECH-YJ-G190-Thermal-Paste-Pasta-Processor-Botol-Pendingin-CPU-i.60286900.3469281988;completed;;"Apakah komputer atau laptop Anda sering mati mendadak saat digunakan? Itu pertanda pasta processor Anda sudah kering dan perlu segera diganti. MTECH YJ-G190 Thermal Paste hadir sebagai solusi tepat untuk mengembalikan performa pendinginan CPU Anda secara optimal.

Produk ini merupakan pasta thermal berkualitas tinggi yang dirancang khusus untuk mengisi celah mikroskopis antara processor dan heatsink. Dengan konduktivitas termal yang baik, pasta ini mampu memindahkan panas dari CPU ke pendingin secara efisien, mencegah overheating yang dapat merusak komponen. Kemasan botol praktis memudahkan Anda mengaplikasikannya dalam jumlah yang pas.

Dengan mengganti pasta processor secara rutin, Anda akan merasakan suhu CPU yang lebih stabil, kinerja laptop atau PC yang lebih responsif, dan umur komponen yang lebih panjang. Produk ini sangat mudah digunakan oleh semua kalangan, bahkan bagi Anda yang baru pertama kali melakukan perawatan komputer.";"Merek : Vkingkeyn
Model : YJ-G190
Jenis : Thermal Paste (Pasta Pendingin CPU)

KOMPATIBILITAS (jika relevan)

CPU Desktop (Intel & AMD)
CPU Laptop
GPU (Kartu Grafis)
Heatsink dan pendingin CPU lainnya

ISI PAKET

* 1 x MTECH YJ-G190 Thermal Paste / Pasta Processor Botol Pendingin CPU

KEUNGGULAN

* Efektif menurunkan suhu CPU dan mencegah panas berlebih
* Mudah diaplikasikan dengan kemasan botol yang praktis
* Cocok untuk semua jenis processor desktop dan laptop
* Kualitas terjamin dengan formula konduktivitas termal tinggi";img_8ab7e1ef_1782360144_0.jpg;img_8ab7e1ef_1782360144_0.jpg, img_90328ce4_1782360144_3.jpg, img_16e8e7ac_1782360144_2.jpg, img_a4658382_1782360144_4.jpg, img_227e1f9f_1782360144_1.jpg, img_d5900056_1782360145_6.jpg, img_1c5f1f52_1782360145_5.jpg, img_44e9bd3f_1782360145_9.jpg, img_35c076cc_1782360145_7.jpg, img_2fed6504_1782360146_8.jpg
68;6;Caddy HDD/SSD M-Tech 9.5 mm;M-TECH HDD/SSD Caddy 9,5mm Slim SATA;2;43600;32000;28000;;HDD/SSD Caddy 9,5mm Slim SATA;https://shopee.co.id/M-TECH-HDD-SSD-Caddy-9-5mm-Slim-SATA-i.60286900.10524740331;completed;;"Tingkatkan performa laptop Anda dengan M-TECH HDD/SSD Caddy 9,5mm Slim SATA, solusi praktis untuk menambah kapasitas penyimpanan tanpa harus mengganti perangkat keras utama. Dengan caddy ini, Anda bisa memanfaatkan ruang DVD drive yang sudah jarang terpakai untuk memasang hard disk atau SSD tambahan, menjadikan laptop Anda lebih fungsional dan cepat.

Caddy ini terbuat dari bahan aluminium berkualitas dengan warna silver elegan, yang tidak hanya ringan tetapi juga membantu pembuangan panas secara optimal. Desainnya yang universal kompatibel dengan berbagai merek laptop, asalkan ketebalan DVD drive Anda 9,5mm dan menggunakan konektor SATA. Keunggulan utamanya adalah kemudahan instalasi tanpa perlu alat khusus, serta dukungan untuk hard disk atau SSD berukuran 2,5 inci, sehingga Anda bisa menikmati penyimpanan ekstra atau kecepatan booting yang lebih responsif.

Dengan menambahkan HDD/SSD melalui caddy ini, Anda dapat menyimpan lebih banyak file, game, atau aplikasi tanpa khawatir kehabisan ruang. Manfaat lainnya adalah peningkatan kecepatan akses data jika Anda menggunakan SSD, yang membuat laptop terasa lebih baru dan efisien untuk pekerjaan sehari-hari. Ini adalah upgrade hemat biaya yang memberikan dampak besar pada produktivitas Anda.";"Merek : M-TECH
Model : HDD/SSD Caddy 9,5mm Slim SATA
Jenis : Hard Drive Caddy / Tray
Ketebalan : 9,5mm
Interface : SATA
Faktor Bentuk : Slim

KOMPATIBILITAS

* Laptop dengan slot optical drive 9,5mm SATA
* Sistem Operasi Windows, macOS, Linux

ISI PAKET

* 1 x M-TECH HDD/SSD Caddy 9,5mm Slim SATA
* 1 x Sekrup dan obeng (jika tersedia)

KEUNGGULAN

* Universal untuk laptop dengan DVD drive SATA 9,5mm
* Bahan aluminium kokoh dan ringan untuk pendinginan maksimal
* Mendukung HDD atau SSD 2,5 inci untuk fleksibilitas penyimpanan
* Instalasi mudah tanpa alat tambahan, pasang dan gunakan langsung";img_8ab7e1ef_1782360174_0.jpg;img_8ab7e1ef_1782360174_0.jpg, img_8f972821_1782360174_2.jpg, img_92a02fd3_1782360174_3.jpg, img_8e75885b_1782360174_4.jpg, img_6cba5d74_1782360174_1.jpg, img_3c5a7e74_1782360175_5.jpg, img_d5900056_1782360175_8.jpg, img_e3390c2b_1782360175_9.jpg, img_dcb78705_1782360175_7.jpg, img_1ae9b1f8_1782360175_6.jpg
69;2;Kabel HDMI 3 m;Kabel HDMI To HDMI 3 Meter;2;41600;31000;27000;;;https://shopee.co.id/Kabel-HDMI-To-HDMI-3-Meter-i.60286900.8401988516;processing;;"Kabel HDMI 3 Meter merupakan kabel audio dan video digital yang digunakan untuk menghubungkan berbagai perangkat seperti komputer, laptop, TV, monitor, proyektor, konsol game, dan perangkat multimedia lainnya yang mendukung port HDMI.

Menggunakan standar HDMI versi 1.4 yang mendukung tampilan Full HD, teknologi 3D, serta transmisi audio digital multi-channel melalui satu kabel. Kabel ini mampu menghasilkan kualitas gambar yang tajam dan suara yang jernih sehingga cocok digunakan untuk kebutuhan hiburan, presentasi, gaming, maupun pekerjaan sehari-hari.

Dengan panjang 3 meter, kabel memberikan fleksibilitas lebih dalam penempatan perangkat tanpa mengurangi kualitas transmisi audio dan video.";"Jenis : Kabel HDMI Male to Male
Versi HDMI : HDMI 1.4
Panjang Kabel : 3 Meter
Dukungan Resolusi : 480p
Dukungan Resolusi : 720p
Dukungan Resolusi : 1080p Full HD
Dukungan Video : 3D Video
Dukungan Video : 4K x 2K
Bandwidth : Hingga 10.2 Gbps
Dukungan Audio : Multi-Channel Digital Audio
Konektor : HDMI Male to Male
Material Konektor : Gold Plated
Standar : HDMI EMI/RFI Compliant
Standar : RoHS Compliant

KOMPATIBILITAS

* Smart TV
* HDTV
* Monitor
* Komputer
* Laptop
* Notebook
* Proyektor
* Home Theater
* Konsol Game
* TV Box
* Perangkat lain dengan port HDMI

KEUNGGULAN

* Mendukung video Full HD dan 3D
* Mendukung resolusi hingga 4K x 2K
* Transfer audio dan video dalam satu kabel
* Konektor gold plated untuk koneksi yang lebih baik
* Cocok untuk hiburan, presentasi, dan gaming
* Panjang kabel 3 meter

ISI PAKET

* 1 x Kabel HDMI 3 Meter";;
70;6;Enclosure HDD/SSD 2.5 inci NYK USB 3.0;NYK CASING HDD 2,5 EXT NYK TRANSPARANT USB 3.0;2;39001;64000;57000;Cliptec;RZE285;https://shopee.co.id/Cliptec-Casing-Hard-Disk-Enclosure-2.5-Inch-HDD-SSD-SATA-Usb-3.0-Transparent-RZE285-Case-External-i.71042912.23909508020;completed;;"Cliptec Casing Hard Disk Enclosure 2.5 Inch HDD SSD SATA USB 3.0 Transparent RZE285 adalah solusi sempurna untuk mengubah hard disk atau SSD internal Anda menjadi penyimpanan eksternal yang portabel dan praktis. Dengan desain transparan yang stylish dan koneksi USB 3.0 berkecepatan tinggi, produk ini memungkinkan Anda mentransfer data dengan cepat dan aman. Cocok untuk profesional, gamer, atau siapa pun yang membutuhkan akses data fleksibel tanpa ribet.

Dibuat oleh brand terpercaya Cliptec, casing ini mendukung semua hard disk dan SSD SATA ukuran 2.5 inci dengan ketebalan hingga 9,5 mm. Kecepatan transfer data hingga 5 Gbps berkat antarmuka USB 3.0, yang juga kompatibel mundur dengan USB 2.0. Material transparan berkualitas tinggi tidak hanya memberikan tampilan modern tetapi juga memudahkan Anda memantau kondisi drive. Dengan dimensi ringkas 125 x 79 x 13 mm, casing ini sangat mudah dibawa ke mana saja.

Manfaat utama dari produk ini adalah kemudahan dalam mengakses data lama, mencadangkan file penting, atau memperluas kapasitas penyimpanan laptop dan PC Anda. Cukup pasang hard disk atau SSD ke dalam casing, sambungkan ke perangkat melalui kabel USB, dan langsung gunakan tanpa perlu instalasi driver rumit. Ini juga menjadi solusi hemat untuk menyelamatkan data dari laptop atau PC yang rusak.";"Merek : Cliptec
Model : RZE285
Jenis : Casing Hard Disk Enclosure 2.5 Inch
Interface : SATA ke USB 3.0
Ukuran Drive : 2.5 Inch (HDD/SSD)
Kecepatan Transfer : Hingga 5 Gbps (USB 3.0)
Material : Transparan (Plastik atau Akrilik)
Warna : Transparan

KOMPATIBILITAS

Sistem Operasi : Windows, macOS, Linux
Perangkat : PC, Laptop, Smart TV, PlayStation, Xbox

ISI PAKET

* 1 x Cliptec Casing Hard Disk Enclosure 2.5 Inch HDD SSD SATA Usb 3.0 Transparent RZE285 Case External
* 1 x Kabel USB 3.0
* 1 x Buku Panduan (jika ada)

KEUNGGULAN

* Transfer data super cepat hingga 5 Gbps dengan USB 3.0, kompatibel dengan USB 2.0.
* Desain transparan yang elegan dan kokoh, memudahkan pemantauan drive.
* Mendukung semua hard disk dan SSD SATA 2.5 inci, plug and play tanpa driver.
* Garansi resmi distributor 24 bulan dengan layanan tukar baru jika rusak.";img_8ab7e1ef_1782376527_0.jpg;img_8ab7e1ef_1782376527_0.jpg, img_6ef7e3f6_1782376528_2.jpg, img_147a45a7_1782376528_3.jpg, img_f03cf04e_1782376528_4.jpg, img_05d48608_1782376528_1.jpg, img_7ba6f296_1782376528_6.jpg, img_254bca6f_1782376529_5.jpg, img_a023886c_1782376529_9.jpg, img_9ce1005d_1782376529_8.jpg, img_7d9439bf_1782376529_7.png
